"site","layer","EC","EC_high","EC_all","EC_absolute","EC_absolute_high","EC_absolute_all","EC_able","EC_capita","EC_capita_high","EC_capita_all","EC_q1_to_q1","EC_q1_to_q2","EC_q1_to_q3","EC_q1_to_q4","EC_q2_to_q1","EC_q2_to_q2","EC_q2_to_q3","EC_q2_to_q4","EC_q3_to_q1","EC_q3_to_q2","EC_q3_to_q3","EC_q3_to_q4","EC_q4_to_q1","EC_q4_to_q2","EC_q4_to_q3","EC_q4_to_q4","EC_q1_to_q1_able","EC_q1_to_q2_able","EC_q1_to_q3_able","EC_q1_to_q4_able","EC_q2_to_q1_able","EC_q2_to_q2_able","EC_q2_to_q3_able","EC_q2_to_q4_able","EC_q3_to_q1_able","EC_q3_to_q2_able","EC_q3_to_q3_able","EC_q3_to_q4_able","EC_q4_to_q1_able","EC_q4_to_q2_able","EC_q4_to_q3_able","EC_q4_to_q4_able","EC_q1_to_q1_capita","EC_q1_to_q2_capita","EC_q1_to_q3_capita","EC_q1_to_q4_capita","EC_q2_to_q1_capita","EC_q2_to_q2_capita","EC_q2_to_q3_capita","EC_q2_to_q4_capita","EC_q3_to_q1_capita","EC_q3_to_q2_capita","EC_q3_to_q3_capita","EC_q3_to_q4_capita","EC_q4_to_q1_capita","EC_q4_to_q2_capita","EC_q4_to_q3_capita","EC_q4_to_q4_capita","EC_q1_to_q1_absolute","EC_q1_to_q2_absolute","EC_q1_to_q3_absolute","EC_q1_to_q4_absolute","EC_q2_to_q1_absolute","EC_q2_to_q2_absolute","EC_q2_to_q3_absolute","EC_q2_to_q4_absolute","EC_q3_to_q1_absolute","EC_q3_to_q2_absolute","EC_q3_to_q3_absolute","EC_q3_to_q4_absolute","EC_q4_to_q1_absolute","EC_q4_to_q2_absolute","EC_q4_to_q3_absolute","EC_q4_to_q4_absolute","EC_all_to_q1_capita","EC_all_to_q2_capita","EC_all_to_q3_capita","EC_all_to_q4_capita","EC_all_to_q1_absolute","EC_all_to_q2_absolute","EC_all_to_q3_absolute","EC_all_to_q4_absolute","avg_frank_all_adult","avg_frank_all_capita","avg_frank_all_absolute","avg_frank_low_adult","avg_frank_low_capita","avg_sum_frank_low_capita","avg_sum_fwealth_low_capita","median_frank_low_capita","median_fwealth_low_capita","avg_frank_low_absolute","avg_sum_fwealth_low_absolute","median_frank_low_absolute","median_fwealth_low_absolute","avg_frank_high_adult","avg_frank_high_capita","avg_sum_frank_high_capita","avg_sum_fwealth_high_capita","median_frank_high_capita","median_fwealth_high_capita","avg_frank_high_absolute","avg_sum_fwealth_high_absolute","median_frank_high_absolute","median_fwealth_high_absolute","avg_frank_q1_capita","avg_frank_q2_capita","avg_frank_q3_capita","avg_frank_q4_capita","EC_size_adjusted","EC_size_adjusted_high","EC_size_adjusted_all","EC_q1_to_q1_size_adjusted","EC_q1_to_q2_size_adjusted","EC_q1_to_q3_size_adjusted","EC_q1_to_q4_size_adjusted","EC_q2_to_q1_size_adjusted","EC_q2_to_q2_size_adjusted","EC_q2_to_q3_size_adjusted","EC_q2_to_q4_size_adjusted","EC_q3_to_q1_size_adjusted","EC_q3_to_q2_size_adjusted","EC_q3_to_q3_size_adjusted","EC_q3_to_q4_size_adjusted","EC_q4_to_q1_size_adjusted","EC_q4_to_q2_size_adjusted","EC_q4_to_q3_size_adjusted","EC_q4_to_q4_size_adjusted","avg_frank_all_size_adjusted","avg_frank_low_size_adjusted","avg_frank_high_size_adjusted"
"EG","rev_primary_kin",1.39590479479211,1.14130434782609,1.29226213496523,1.23321648360209,1.09375,1.17449375366437,1.4005439005439,1.35052738178702,0.928571428571429,1.1767808128159,0.348717948717949,0.700854700854701,1.51794871794872,1.43247863247863,0.0727139184722732,1.35640837311788,1.07612481777006,1.49475289063978,1.72727272727273,0.727272727272727,0.818181818181818,0.727272727272727,0.416666666666667,0.625,0.666666666666667,2.29166666666667,0.846511627906977,0.558139534883721,0.223255813953488,2.37209302325581,0.63768115942029,0.176588628762542,0.927536231884058,2.25819397993311,0.875,0.864583333333333,1.04166666666667,1.21875,0.52,0.92,1.64242424242424,0.917575757575757,0.183606557377049,0.86775956284153,0.714754098360656,2.23387978142076,1.44389066680657,0.163265306122449,1.41570047041953,0.977143556651452,0,2.75,0.943181818181818,0.306818181818182,0.644444444444444,1.06666666666667,0.755555555555556,1.53333333333333,0.430769230769231,0.882051282051282,1.15337995337995,1.53379953379953,0.852232695420356,1.00019042178425,1.36979910501761,0.777777777777778,1.14285714285714,1.42857142857143,1.42857142857143,0,1.11111111111111,0.111111111111111,1,1.77777777777778,0.593318944778192,1.05311942959002,0.947332306055482,1.40622931957631,0.8228972173364,0.828115275334867,1.21900345629205,1.12998405103668,0.578795829753425,0.597739518159403,0.534353511749635,0.610798931189516,0.633838077645118,1.14370492635856,5776.39454545455,0.582952429321144,2989.75454545455,0.569738500264007,6127.35454545455,0.606543084476045,2937.97272727273,0.532182616792162,0.546170147465524,0.962771771989649,4777.22597402597,0.557923408063073,2648.17532467532,0.485699152542373,4030.525,0.51671322160149,2539.4625,0.728075402376023,0.516522224408684,0.471711785086358,0.599118316268487,1.14126984126984,0.862845909572055,1.01671176656294,0.855555555555556,1.01111111111111,0.961616161616162,1.17171717171717,0.259259259259259,1.25925925925926,1.03703703703704,1.44444444444444,0.917095115681234,1.66580976863753,1.16709511568123,0.25,1.33333333333333,0.666666666666667,0.888888888888889,1.11111111111111,0.537918431370941,0.574493746993747,0.492737159131005
"EG","rev_secondary_kin",1.41680970226773,1.23264160489615,1.32539779992271,1.34402856217151,1.02557578201861,1.19598561547835,1.43929433078708,1.46121914181834,1.099227627908,1.29389861983312,0.478265582655827,0.622561861453966,1.38779949736543,1.51137305852477,0.12242605014479,1.13994308837493,1.02737244309219,1.71025841838809,0.94021294021294,0.976299376299376,1.4987210987211,0.584766584766585,0.42540834845735,0.653617007128706,1.66728246893343,1.25369217548052,0.562962962962963,0.507936507936508,0.577777777777778,2.35132275132275,0.506027316680122,0.699570467622984,0.911826038760742,1.88257617693615,1.20248468060102,0.870309745656006,1.12982456140351,0.797381012339461,0.63894089449645,1.12962962962963,1.08675568993029,1.14467378594363,0.173266998341625,0.697938877043355,1.01909500118455,2.10969912343047,1.04343452237938,0.290161292975593,1.54043628576793,1.1259678988771,0.494649536510002,1.80972515856237,0.899364038654124,0.796261266273506,0.618674148050444,0.828416696327004,1.11256551444982,1.44034364117273,0.320814789192513,0.933002360623107,1.32718608466283,1.41899676552155,0.556275171545992,0.837043720288887,1.60943265339127,0.997248454773851,1.09090909090909,1.60446570972887,1.25358851674641,0.05103668261563,0.643972289949301,0.558349781338287,1.67736367506482,1.12031425364759,0.564281805326144,0.847920955007626,1.14667588690844,1.44112135275779,0.647507865635498,0.960520903407801,1.44256457398035,0.949406656976347,0.573441324620498,0.615682556125319,0.541581253193961,0.617030683947871,0.657872640841935,2.0437489419333,10298.120661157,0.641026440124967,3119.79504132231,0.60054121750392,10878.325,0.663361266294227,3154.90833333333,0.529210945303016,0.566596015253103,1.5527512175906,7517.65,0.5438269946999,2479.44807692308,0.47652685920217,6669.60909090909,0.505603521245979,2351.92272727273,0.722761266801051,0.577362679003773,0.509719817231796,0.60668907287468,1.13262997236209,0.801412639024013,0.967021305693051,0.751403323606713,1.08141126392687,0.876221322537112,1.2909640899293,0.58980044345898,1.01744271988174,0.819866962305987,1.57288987435329,0.660951162294732,2.14920025591811,1.03604179995735,0.153806781829814,0.740941986918998,1.2057127027484,1.03388879722818,1.01945651310443,0.541792412585527,0.578134229232704,0.50545059593835
"EG","rev_primary_connectedkin_sum",0.861425437491955,1.06576573927436,0.963595588383156,0.865881265829914,0.923933082004732,0.914368926422962,1.54371724766462,1.36763083810328,0.959459994524126,1.17457706073476,0.98109243697479,0.719887955182073,1.79831932773109,0.500700280112045,0.619695265364557,2.25108225108225,0.60510617990933,0.524116303643863,1.86557081599879,0.439940682155215,1.25711163722455,0.437376864621447,0.424242424242424,0.993939393939394,1.51515151515152,1.06666666666667,1.01330376940133,0.613240418118467,0.439024390243902,1.9344314222363,0.0761904761904762,0,2.15238095238095,1.77142857142857,1.36753648827952,0.734710792729856,1.31597404813562,0.581778670854998,0.630252100840336,1.38487394957983,1.11764705882353,0.867226890756303,0.850877192982456,0.7053998632946,0.736842105263158,1.70688083845979,0.747619047619048,0.240157480314961,1.98635170603675,1.02587176602925,0.303743315508021,1.94285714285714,1.14591291061879,0.607486631016043,0.966436090225564,0.932571428571428,0.275789473684211,1.8252030075188,1.20627535194464,0.883116883116883,1.21116678596994,0.699440978968538,1,1.43217893217893,1.08730158730159,0.480519480519481,0.991189202953909,1.4025974025974,0.8532722179781,0.752941176470588,1.12631578947368,0.76,0.947368421052632,1.16631578947368,0.713445178925055,0.937400699605424,1.0720530906777,1.27710103079182,1.01012251159584,1.16113963555824,1.05186354189706,0.77687431094886,0.476214770310128,0.543455958943817,0.470571163429292,0.451642930082543,0.569700843261081,0.804609734358338,4173.23247863248,0.491824237215299,2550.36923076923,0.444557655279691,4235.87826086957,0.447973848271395,2315.73043478261,0.500786610537713,0.514211659276009,0.838947415092667,4146.54857142857,0.491533652567172,2399.98476190476,0.477461100408049,4198.54285714286,0.518575418994413,2520.9,0.569413061042305,0.569974236368918,0.482096142831939,0.549538727364486,0.908269808216122,0.660632865586426,0.784451336901274,1.99356955380577,0.904761904761905,0.2,0.901668541432321,0.666666666666667,0.921067821067821,1.3984126984127,1.01385281385281,0.682964094728801,1.94805194805195,1.19786096256684,0.171122994652406,1.28366370471634,1.44278879015721,0.21326042378674,1.06028708133971,0.464085796918134,0.468523174659986,0.459648419176283
"EG","rev_secondary_connectedkin_sum",1.12688868513531,1.00302230806449,1.0629047287676,1.13051112915883,0.851459925129143,0.987750125156278,1.58977425481649,1.45641577358546,1.01077225172686,1.23814139553227,0.557608801376114,0.852316996638326,1.61393395770127,0.976140244284288,0.69336187614619,1.41798302801657,0.864150095550623,1.02450500028662,1.26484726976212,0.875653585413703,1.08217383309125,0.77732531173293,0.862749179990559,0.951164624848835,1.40803266973866,0.778053525421946,0.594084990747379,0.710801393728223,0.604537952419852,2.09057566310455,0.114814814814815,0.209090909090909,1.72181293644082,1.95428133965346,1.06929666508614,1.10742815538509,1.04456526338899,0.778709916139785,0.546711353162966,1.18323581342257,1.18528839581471,1.08476443759975,0.387791801079118,0.793023915974736,0.957331854225728,1.86185242872042,0.425189393939394,0.57272151017545,1.64633799930171,1.35575109658344,0.634363291863292,1.5035446985447,0.732921107921108,1.1291709016709,0.941620954747701,0.854603120242319,0.78665770475758,1.4171182202524,0.644877883616863,0.846218109376004,1.43643789345098,1.07246611355615,0.932259337023605,1.0546001533482,1.07904773655739,0.934092773070805,0.991795151795152,1.46482706482706,0.559357679357679,0.984020104020104,1.05447218425769,1.0540582500798,1.14254860165659,0.748920964005921,0.588561000910487,0.935156208024972,1.03968431606716,1.43659847499738,0.894948116849805,1.12955163283764,1.01395622005793,0.96154403025463,0.515886496769311,0.585380177627472,0.501372937674599,0.540278452996002,0.636851813879242,1.52985810055866,8153.3232,0.538903165735568,2803.6712,0.51860915143115,7537.25384615385,0.514510815069474,2646.72692307692,0.493058127480227,0.531763889865211,1.4617842178771,7205.51666666667,0.484543761638734,2281.12333333333,0.479666976559037,7577.75833333333,0.501059124767225,2343.40416666667,0.640960696686917,0.632935534953177,0.53665978887342,0.526168576712972,0.998708594344248,0.828955531548721,0.917227124202395,1.4824847212237,0.907512370670265,0.420655368023789,1.18934754008225,0.963028567792836,0.652139962936206,1.339311457773,1.04552001149796,0.545558145558146,1.70114746804664,1.22679261601265,0.526501770382557,1.15275228253778,1.30206240008032,0.597406010976964,0.947779306404933,0.500881597765575,0.50753088870542,0.493678199247409
"EG","rev_non_primary_connectedkin_sum",1.06870955149317,1.07135040911229,1.07003735699999,1.05691657617811,1.00203202379803,1.02573445514035,1.18246407669557,1.15862200431885,1.15899255918177,1.15881297286595,0.884206098751398,0.969086569233607,0.914361229074982,1.23234610294001,0.97048901619946,0.901173704753344,0.951786011840686,1.17655126720651,0.969573152286374,0.883753205329341,0.893877811555677,1.25279583082861,0.960291820863292,0.900642072377387,0.915985617252333,1.22308048950699,0.652924160686397,0.969635811077875,0.720999860536272,1.65644016769946,0.782109310377713,0.866273041384946,1.00407653137345,1.34754111686389,0.638045356723577,0.945277517482295,0.795857822061444,1.62081930373268,0.800948466388734,0.878527949222172,0.884916381587406,1.43560720280169,0.70826373321731,0.899844543647329,1.15492561038342,1.23696611275194,0.763845490196681,1.00014477870718,0.981941190613644,1.25406854048249,0.786311793699467,0.899697221554554,0.950759699889935,1.36323128485604,0.783545900452435,0.894421592451563,1.0855028925985,1.2365296144975,0.855783153913471,1.08224269873344,1.07786910624632,0.984105041106775,0.86638773247151,0.967920110169141,0.98444217310335,1.181249984256,1.08279147484122,0.959236129333639,0.902326646128887,1.05564574969625,1.0450305200161,0.904813780616939,1.19114144627941,0.859014253087551,0.760677981046237,0.921696073221857,1.04405102480076,1.27357492093114,0.96447864333043,0.984052446388879,1.03271835962347,1.01875055065723,0.533706442721647,0.55688355555846,0.507042932706588,0.535971993299392,0.5578475942476,14.5225643900648,74289.047887324,0.524719358984447,2468.23873239437,0.519932695180121,72576.1733333333,0.529469273743017,2524.7,0.531466064928098,0.555976976128938,13.8183309285089,70392.2874172185,0.520921664385167,2489.47417218543,0.495827648325017,68804.82,0.515549348230912,2446.42333333333,0.566373873683927,0.54856899603748,0.557764162321586,0.554165960787055,1.05696071280935,0.992708026053209,1.02483436943128,0.903621909491804,1.00117194688055,1.11213718425714,0.983068959370514,0.974862211868064,0.892501080522207,0.97733171253679,1.15530499507294,1.01481038567182,0.99887770825332,0.902000233910436,1.08431167216442,1.08468571813517,0.930794083726852,1.11148295568211,0.873037242455864,0.514969832061192,0.524658854900054,0.505280809222329
"EG","rev_non_secondary_connectedkin_sum",1.05808566306824,1.07250315035684,1.0653346790234,1.0368026548919,1.00549414456678,1.01772897105803,1.16294413093859,1.15054955510378,1.15751115151356,1.15413727202486,0.893957497937196,0.964000093844015,0.918542193661915,1.22350021455687,0.975696749757109,0.933428093253555,0.946014123179633,1.1448610338097,0.996796395372582,0.876485973905065,0.906911343367357,1.219806287355,0.950244675524679,0.888016836322758,0.903419446016415,1.25831904213615,0.668562107416916,0.979547625396943,0.717794232637857,1.63409603454828,0.812971743837292,0.888801702061025,0.98098313025697,1.31724342384471,0.661100031983915,0.909408314761173,0.812091860504492,1.61739979275042,0.81338791811709,0.869779130410905,0.873004130057419,1.44382882141459,0.723226349756578,0.905028825340002,1.14892441594199,1.22282040896143,0.809869145953663,0.965910903948989,1.00043401185535,1.223785938242,0.783981353992219,0.910841069261398,0.978770053000277,1.32640752374611,0.79113786468617,0.883863842988907,1.08437674665658,1.24062154566834,0.877210123512342,1.10790403883392,1.05757045016985,0.957315387483885,0.871765987636645,0.995909230449482,0.986059698233662,1.14626508368021,1.10519641821628,0.925579442344897,0.937638479077943,1.03158566036088,1.03540171172171,0.911845849450006,1.16942579765705,0.883326641171233,0.77647704628569,0.915248409664593,1.05380443553971,1.25447010851,0.974021218073694,0.99052083981025,1.03302194306702,1.00243599904903,0.531399052462158,0.553856728121033,0.5038866939413,0.532481488619202,0.553891213986167,13.8388114066147,70550.3352112676,0.52247685367325,2436.99507042254,0.514961240178782,69291.3933333333,0.525093109869646,2487.67,0.530328643373525,0.553824297704815,13.2400221367174,67549.4105960265,0.522170323233071,2492.51324503311,0.494548326674452,65681.5933333333,0.519506517690875,2457.88,0.563768377955787,0.54314253554864,0.552911848603699,0.554748912793946,1.0472223630051,0.978725574783494,1.0129739688943,0.921485860635914,1.00360406069128,1.12451692827344,0.950393150399367,0.950753147037263,0.935267479615129,0.956233745984896,1.15774562736271,1.03584115727325,1.00851260759029,0.888737534631843,1.06690870050462,1.09756401257076,0.943179923431729,1.08864446024286,0.87061160375465,0.512107208255663,0.521954646657692,0.502259769853634
"EX","loan",1.03770629252874,1.00122456095203,1.01921090303171,1.0136927387385,0.961522054043063,0.987427793439926,1.16392768227365,1.05111492348813,1.06234176983857,1.05672834666335,0.815906383931466,1.26069519824736,0.817432656624787,1.10596576119639,0.730715827661529,1.03601072130484,1.15904580587839,1.07422764515525,1.07631016042781,0.921008403361344,0.850323402088108,1.15235803412274,1.01126039295974,0.986527101559781,1.0697432802008,0.932469225279683,0.788882731461442,0.96414834956814,1.0648161849811,1.18215273398932,0.624031335022047,0.969923069706351,1.07063253797,1.3354130573016,0.816932232023842,0.821326295048571,1.03588582744803,1.32585564547956,0.831330196762635,0.862913379846367,1.00742351339825,1.29833290999275,0.882917225192048,1.08951414715458,0.784940761662363,1.24262786599101,0.806313918244065,1.0230167837337,1.0615508728744,1.10911842514784,0.690708802879188,1.22393112859644,0.90324226896235,1.18211779956202,1.00644198467121,0.833604970597087,0.893948663020828,1.26600438171087,0.973383286064445,1.04345517606387,0.923175992016572,1.05998554585511,0.854093434641604,1.07169574006398,0.953825222916463,1.12038560237795,0.885921095436667,1.3409945878804,0.668244462189099,1.10483985449383,0.9445697367266,0.990757463306483,0.937725382823422,1.1269474171435,0.850052691119369,1.03649061555393,0.913801001453737,1.19965569187296,0.923237701761875,1.10190671135827,0.873498686868325,1.10135690001153,0.515387916199604,0.531920350232963,0.506677588363328,0.526999238373715,0.531819306769147,6.43847139968222,33457.4076086956,0.510037194857721,2385.66739130435,0.508049812776673,32451.7657142857,0.516345514950166,2397.30285714286,0.50409617170001,0.532021393696778,6.20289524050267,33123.6260869565,0.52248663874043,2480.95434782609,0.507433416290742,32783.4742857143,0.52,2484.92285714286,0.529742387748769,0.533723149204493,0.538391567807845,0.526307938566232,0.976856004044628,0.963271574364012,0.97006378920432,0.937471550898661,1.17555730714299,0.827378603209805,1.05959253874855,0.819868200255197,1.16338675142081,0.941010497930003,1.07573455039399,0.845071422234052,1.34197498003726,0.663996096176027,1.14895750155266,0.87842498822891,1.0877528426548,0.906874751972791,1.1269474171435,0.515126234129604,0.513649265006545,0.516603203252663
"EX","behav",1.0659173145234,1.03585780714019,1.05067784333842,1.04572574705259,1.02224092295779,1.03206038816952,1.23366148408821,1.15018239203476,1.04130097397172,1.09574168300324,0.905794060696021,0.914052323856245,0.908867675534342,1.27128593991339,0.886758175142314,1.03158460476572,0.96388866749667,1.1177685525953,0.982108380139813,0.864695315943026,0.934526328324351,1.21866997559281,1.09391115380407,0.917362823212272,0.827767733159516,1.16095828982415,0.735196795541623,0.82551500223914,0.91811215604319,1.52117604617605,0.673052920502454,0.832523837562505,1.12727958504488,1.36714365689016,0.784673631768645,1.1782372697486,0.891490605477882,1.14559849300487,0.772853191236033,0.99435119975309,1.02433355021056,1.20846205880031,0.742041113966248,0.782800888950622,1.08821735305693,1.38694064402621,0.864994622680381,0.994867705179238,1.08035751615086,1.05978015598952,1.00392143184134,0.851100965116538,0.739387440722257,1.40559016231986,0.974151525332811,0.999191701915355,0.854724131401627,1.17193264135021,0.834236714628872,0.878726139510453,1.01788930024224,1.26914784561843,0.968035432868796,1.14760376312006,0.844563115712269,1.03979768829887,0.880206131629282,0.977431486919153,0.83661379733486,1.30574858411671,0.979615676837151,1.06834520525349,0.845243474246929,1.10679564366243,0.897209142211484,0.911307491782038,0.94215325192469,1.24933011408179,0.918880912698392,1.01699831096258,0.890575808636806,1.17354496770223,0.524711158411697,0.540593594478112,0.519998367949268,0.530378865918991,0.548153529444692,6.69960548172757,33873.6163043478,0.533141340459339,2476.85217391304,0.519306357139838,32454.1657142857,0.521627906976744,2456.15142857143,0.519199442854146,0.533033659511532,6.41188610429005,34105.5130434783,0.506757366748519,2456.14891304348,0.523776691779334,33349.2342857143,0.510598006644518,2471.56285714286,0.573194035641041,0.525199732098038,0.537839654884277,0.528723127579277,1.04727133685028,0.987491202228196,1.01738126953924,0.795562146427198,0.944335095892189,0.99774712023847,1.26235563744214,0.890116862459484,1.17170276537666,0.895387761342354,1.04279261082151,0.882650745838602,1.04369400365605,0.750794366923399,1.32286088358195,0.916800123460957,1.20140849335111,0.77499573952551,1.10679564366243,0.528428109697944,0.528541668656526,0.528314550739362
"EX","exchange",1.1140972348242,1.03153857218495,1.072241912835,1.06751326793344,1.02204457736174,1.04639407611591,1.23034803875427,1.09872705944477,1.15051909948603,1.1246230794654,0.925845855911215,0.800948293214088,1.09245249223463,1.18075335864007,0.923394554163785,0.895153564384334,1.03373229334768,1.1477195881042,1.06524264304495,0.948505085851989,0.96673024635074,1.01952202475232,0.66375850003301,1.19491679949196,1.02225271702396,1.11907198345107,0.611699507389163,0.907553366174056,0.937725779967159,1.54302134646962,0.744664979584334,0.814021623537753,1.16377516947409,1.27753822740382,0.755412620166719,0.678954924856564,1.20156619336947,1.36406626160724,0.749296497304087,1.08203495850555,0.944536098520918,1.22413244566945,0.844894577347786,1.02609776587049,0.683171652322722,1.445836004459,0.943041911791912,0.796761379053046,0.868042682626016,1.39215402652903,0.680105426064989,0.827035618238262,1.20430976651287,1.28854918918388,0.853929138040721,1.01707808396711,0.992377032037432,1.13661574595474,0.953197220354083,0.888375658473697,0.823417522927327,1.33500959824489,0.921326603679545,0.968423950776892,1.13215499097852,0.978094454565043,0.954126905204034,1.14168963082904,0.710145464660477,1.19403799930644,0.827105791811674,0.996671901083666,1.2614520555697,0.914770251534958,0.833921317381067,0.916832523688136,0.936105230246596,1.3131409286842,0.918765659951756,0.988446187816427,0.990049664137335,1.10273848809448,0.529710307165967,0.548131685370072,0.517285184845682,0.535855112377807,0.552753273537945,6.11684602051134,31921.8282608696,0.529336992633251,2525.25543478261,0.520301087710965,30269.8,0.530033222591362,2528.34857142857,0.523734625033351,0.543510097202199,6.31546746352737,32695.5195652174,0.535087750975011,2411.94402173913,0.515059063448576,32186.4971428571,0.537873754152824,2379.70571428571,0.54796012479928,0.557146993215055,0.564313821014433,0.52485108718504,1.07827536298125,0.987232799278069,1.03275408112966,0.927054759926732,0.961501397487557,0.80084544444406,1.31059839814165,0.784781782004004,1.0160665466221,1.12632172354395,1.07282994782995,0.904302766474884,1.30650215580453,0.650059039198452,1.13913603852213,0.827105791811674,1.02345089550972,1.23467306114365,0.914770251534958,0.525088524882667,0.532836927233986,0.517340122531347
"EX","info",1.07374662909125,0.954052892301678,1.01306468811421,1.04390473242953,0.9577233158016,0.999508298509861,1.20825324986474,1.08205615591514,1.04079399398966,1.0614250749524,0.746633812436747,1.09788280797838,1.13306069625224,1.02242268333263,0.832017689912427,1.02878648566908,1.0036965733322,1.1354992510863,1.13185751859549,0.74570940645807,0.90181283956685,1.22062023537959,1.2177315482871,1.09245898134787,0.685171824060713,1.00463764630431,0.628808146286713,0.775476325070413,1.00349297159282,1.59222255705005,0.729986504723347,1.02674239016344,1.09090943169891,1.1523616734143,0.926141483863658,0.837809376894795,0.735541287396335,1.50050785184521,0.871506340188792,1.06159394327862,0.805658778515804,1.26124093801678,0.737237107241482,1.00302221143136,0.984359113844301,1.27538156748285,1.01485320951265,0.908693817362548,0.919090262163017,1.15736271096178,0.932854517817686,0.85412436216856,0.874110163231547,1.33891095678221,1.14219821011816,0.89409712651071,0.918119862752974,1.04558480061815,0.779926234722753,1.12212432954906,1.03884838574344,1.05910104998475,0.880272571476359,1.04265440340836,1.0236294109177,1.05344361419758,1.16276972183,0.781754677666169,0.746512343562061,1.30896325694177,1.1241341991342,1.09266875100208,0.867704826038159,0.915492223825557,0.962647671146917,0.914502178948284,0.923808364331878,1.19904178557292,0.994799571478216,1.00618383150206,0.92294340450655,1.07607319251317,0.518571473541193,0.52855553508287,0.504841877492452,0.54198164961233,0.542705177433787,6.47777065578506,33662.7423913043,0.526556406182291,2488.80489130435,0.518201773323957,31779.8457142857,0.515083056478405,2424.42285714286,0.495805614242656,0.514405892731954,6.63664686552073,33856.502173913,0.50353441427127,2393.37173913043,0.493395213920809,32997.1314285714,0.506943521594684,2423.19142857143,0.562892629850651,0.524200012718328,0.537210414262499,0.493952352802496,1.05508824889832,0.959127150062577,1.00710769948045,0.737142696952821,1.20137060228791,0.987144412540119,1.07434228821915,0.847477340150199,0.996361353740095,1.09659587249887,1.05956543361084,1.04195080602839,0.900434556034629,0.770041755326767,1.28757288261022,1.06725589225589,1.14610790444124,0.871143979477313,0.915492223825557,0.512553563780068,0.526598051567014,0.498509075993122
"EX","male",0.990815060380164,0.995494920211194,0.993187640480546,0.981304812981504,1.02413458201624,1.00565766412929,1.22472356739306,1.08714487013114,1.01588569420717,1.05151528216916,1.01057380890714,1.04494807661474,0.853747980414647,1.09073013406347,0.866441292691591,1.11334765694732,0.964079228040886,1.0561318223202,1.13928943110761,0.7311408456863,1.19108618654073,0.938483536665355,1.07274395353993,1.077412382947,0.908188948479252,0.941654715033815,0.699048422841526,0.832118169187135,0.882934192244537,1.5858992157268,0.729585377585378,0.839707551707552,1.18974122174122,1.24096584896585,0.869744698674303,1.02215431627196,0.932247116432266,1.17585386862147,0.783725864168788,0.917723258465294,1.11907474107614,1.17947613628978,0.958325008325009,0.758724608724609,0.925215125783308,1.35773525716708,0.73830799804484,1.18700785082364,0.947016313973551,1.12766783715797,1.04663678544679,0.870800929218779,0.949951314555777,1.13261097077865,1.08757401068642,0.926209322879103,0.933730487384529,1.05248617904995,1.04742498242498,0.99001739001739,0.997544307544307,0.96501332001332,0.727911355929932,1.30942396097195,0.894090842078458,1.06857384101966,0.95261454552112,0.858049850956425,1.00693647631364,1.18239912720882,1.05674735634802,1.02821289469335,0.876514540201892,1.03852520875673,0.95587567368304,0.941093761978646,0.938994888187619,1.16403567615069,0.945565832211333,1.04311883953008,0.957253966262279,1.05406136199631,0.505229854326817,0.524544103074636,0.504122969059551,0.517835391217366,0.541818417057155,6.64340332948144,34471.7597826087,0.530544019933555,2450.76304347826,0.503345098613324,32676.7028571429,0.502691029900332,2324.32857142857,0.492971258818577,0.507269789092117,6.5025169724108,34248.5532608696,0.497025314170157,2410.47934782609,0.505901052812153,32954.2742857143,0.505116279069767,2464.97714285714,0.552826243988739,0.531727909036535,0.507686538246488,0.506896003768093,0.964097208555855,0.994702510086622,0.979399859321239,1.03410608998844,1.08819611760788,0.912389571213101,0.965308221190574,0.689729331746876,1.33438499447271,0.942203741677426,1.03368193210298,0.909451825887812,0.972525136019946,0.905066233266925,1.21295680482532,1.04440167733567,1.08766587497013,0.829407238937458,1.03852520875673,0.511257320960233,0.511773503623718,0.510741138296747
